screen_name,status_text,status_created_at
hottestbrolamp,RT mention hightaec: Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the ICT are sp<e2><80><a6>,Mon Feb 05 12:07:37 +0000 2018
bbgirlme,RT mention hightaec: Taec is really lucky to be in White Horse and the division is really lucky to have Taec.,Mon Feb 05 12:06:38 +0000 2018
bbgirlme,RT mention hightaec: Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the ICT are sp<e2><80><a6>,Mon Feb 05 12:06:30 +0000 2018
bbgirlme,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 12:05:24 +0000 2018
Life_Corea, mention annafifield Hi! Most of the Koreans think that Mr Lee is innocent. He is only the bait for fishing Ms. Park. He le<e2><80><a6> https.co/9FnHAh8ZIU,Mon Feb 05 12:04:35 +0000 2018
valien_25,RT mention hightaec: TAEC IS SUPPOSEDLY ON HIATUS!!!!!!!!!!!!!,Mon Feb 05 12:01:17 +0000 2018
valien_25,RT mention hightaec: Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the ICT are sp<e2><80><a6>,Mon Feb 05 12:00:39 +0000 2018
valien_25,RT mention hightaec: Taec is really lucky to be in White Horse and the division is really lucky to have Taec.,Mon Feb 05 11:59:52 +0000 2018
valien_25,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 11:59:15 +0000 2018
Life_Corea," mention annafifield Hi! Anna. The Pet Belly may be is not Kim, in my opinion. There were many dummies in North Korea. And<e2><80><a6> https.co/c2YkxdVeMG",Mon Feb 05 11:56:56 +0000 2018
1qEPvEB8OB8wkpv,Sweet https.co/kilLVnctAU,Mon Feb 05 11:54:11 +0000 2018
RachelLSpry,Blessed to work with such incredible Olympians working hard to represent and support athletes worldwide! #sport<e2><80><a6> https.co/SvCpqDWUzH,Mon Feb 05 11:52:47 +0000 2018
Life_Corea, mention chadocl mention annafifield Hi! Maybe these leaflets are from the North. Most of the Koreans refuse the Olympic because t<e2><80><a6> https.co/XiAwklS28c,Mon Feb 05 11:51:13 +0000 2018
IvyWong1214,RT mention hightaec: Taec is really lucky to be in White Horse and the division is really lucky to have Taec.,Mon Feb 05 11:49:47 +0000 2018
BenFischerSBJ, mention LATimesWharton I think that qualifies,Mon Feb 05 11:48:40 +0000 2018
Taecwoo_Ly2730,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 11:48:26 +0000 2018
BBCAnnaT,I<e2><80><99>ve obviously made it too easy! https.co/5gIcuFLk,Mon Feb 05 11:46:54 +0000 2018
Life_Corea," mention annafifield mention JChengWSJ Hi! Anna. Most of the Koreans think that Moon is not the president of the Korea, but he is<e2><80><a6> https.co/4H3YGbwa3a",Mon Feb 05 11:46:39 +0000 2018
Melida_Carrera,"RT mention ahnjahleel: If you ever feel sad and lonely, just always remember that Nu'est's Choi Minki played hide and seek all by himself for more<e2><80><a6>",Mon Feb 05 11:46:39 +0000 2018
pragmataec,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 11:44:37 +0000 2018
pragmataec,RT mention hightaec: Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the ICT are sp<e2><80><a6>,Mon Feb 05 11:44:03 +0000 2018
PaulGerke,Hour 18 of day 2: Finding serenity in the window in our work space. #GerkesGold #WinterOlympics https.co/qjkyxBLCf3,Mon Feb 05 11:40:36 +0000 2018
niebieskirysz,"RT mention super_norge: In polish we don't say 'Daniel Andre Tande' we say 'Andre Tande rucha pande, Johann Andre Tande, Andre Andre' #skijumpingf<e2><80><a6>",Mon Feb 05 11:39:44 +0000 2018
xluvfacu,"RT mention super_norge: In polish we don't say 'Daniel Andre Tande' we say 'Andre Tande rucha pande, Johann Andre Tande, Andre Andre' #skijumpingf<e2><80><a6>",Mon Feb 05 11:38:24 +0000 2018
nadyarinamega,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 11:37:59 +0000 2018
ason_tran,RT mention hightaec: Taec is really lucky to be in White Horse and the division is really lucky to have Taec.,Mon Feb 05 11:37:17 +0000 2018
bubxblexgem,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 11:37:16 +0000 2018
nadyarinamega,RT mention hightaec: Taec is really lucky to be in White Horse and the division is really lucky to have Taec.,Mon Feb 05 11:37:05 +0000 2018
pdesss,Follback mention empdeeppan,Mon Feb 05 11:27:36 +0000 2018
ssinexD,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 11:26:27 +0000 2018
fransiskacely,RT mention hightaec: College boy Ok Taecyeon at the University cafeteria. Lol the girls were high key fangirling. https.co/VKRfRGsf9i,Mon Feb 05 11:21:30 +0000 2018
B_Martineau,Hanging with Moose in the Olympic Athlete Village. teamcanada #pyeongchang2018 mention Pyeongchang<e2><80><a6> https.co/fEt5pptRpt,Mon Feb 05 11:20:39 +0000 2018
laylittlelady,RT mention hightaec: So Taecyeon is joining 2PM on the 19th for the Pyeongchang headliner show. He<e2><80><99>ll be in Gangneung on Feb 14-15 and will be per<e2><80><a6>,Mon Feb 05 11:20:28 +0000 2018
harvsofficial,How small is this world. Ran into a high school classmate in Olympic Park today - on summer break from school in Sy<e2><80><a6> https.co/8IQJkHKmK0,Mon Feb 05 11:15:38 +0000 2018
EilidhBarbour,Brilliant day checking out some of the quality mention pyeongchang2018 venues with mention iamradzi and the gang. Roll on day 1!<e2><80><a6> https.co/nK7YqUwvrb,Mon Feb 05 11:10:34 +0000 2018
sotchi_junha,RT mention hightaec: Taec is really lucky to be in White Horse and the division is really lucky to have Taec.,Mon Feb 05 11:08:03 +0000 2018
mrspankay,RT mention hightaec: Taec is really lucky to be in White Horse and the division is really lucky to have Taec.,Mon Feb 05 11:05:53 +0000 2018
AndyJBatt,Good evening from #Pyeonchang2018 where everything is ready and the local supermarket looked like the United Nati<e2><80><a6> https.co/pkJQBU4ut3,Mon Feb 05 11:03:38 +0000 2018
jimini7171,RT mention dCOt1JbvhoPV6dZ: mention BTS_KR_ARMY mention BTS_twt HOSEOK DAY mention BTS_twt #iHeartAwards #BestFanArmy #BTSARMY #TwitterBestFandom #TeamBTS https.<e2><80><a6>,Mon Feb 05 10:59:48 +0000 2018
minjunies,RT mention hightaec: TAEC IS SUPPOSEDLY ON HIATUS!!!!!!!!!!!!!,Mon Feb 05 10:56:08 +0000 2018
myMusicalSeoul,<e3><85><8e><e3><85><8e><e3><85><8e> that MC is fun~ mention Wonju https.co/Y41WrQozlH,Mon Feb 05 10:53:42 +0000 2018
CWhitakerSport,60 degrees colder than at the same time last week but chuffed to finally be in mention pyeongchang2018 and on the cusp of<e2><80><a6> https.co/rFCtGwHqCb,Mon Feb 05 10:52:07 +0000 2018
YoanMerlo, mention VENGEANCEQc mention x5_PiG mention Artosis mention CallMeTasteless Thank you cya tomorrow!,Mon Feb 05 10:51:53 +0000 2018
myMusicalSeoul,"<e3><85><a0><e3><85><a0> so close, but so far mention Wonju https.co/3H32dyi5M1",Mon Feb 05 10:51:40 +0000 2018
Evylin814,RT mention hightaec: Taec is really lucky to be in White Horse and the division is really lucky to have Taec.,Mon Feb 05 10:51:17 +0000 2018
nat_chuaby,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 10:45:31 +0000 2018
nat_chuaby,RT mention hightaec: Taec is really lucky to be in White Horse and the division is really lucky to have Taec.,Mon Feb 05 10:45:07 +0000 2018
nat_chuaby,RT mention hightaec: Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the ICT are sp<e2><80><a6>,Mon Feb 05 10:45:05 +0000 2018
Holiday1st,RT mention hightaec: College boy Ok Taecyeon at the University cafeteria. Lol the girls were high key fangirling. https.co/VKRfRGsf9i,Mon Feb 05 10:40:55 +0000 2018
Holiday1st,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 10:40:18 +0000 2018
kristyna3,Oh no does mention Komak have fomo? https.co/b6BIG87owK,Mon Feb 05 10:30:18 +0000 2018
BenFischerSBJ, mention RalfReichert mention IEM mention Olympics I<e2><80><99>ll be checking it out tomorrow. Would love to chat while I<e2><80><99>m there.,Mon Feb 05 10:29:58 +0000 2018
siddie_style,RT mention hightaec: Taec is really lucky to be in White Horse and the division is really lucky to have Taec.,Mon Feb 05 10:29:02 +0000 2018
hightaec,Taec is really lucky to be in White Horse and the division is really lucky to have Taec.,Mon Feb 05 10:27:13 +0000 2018
sSNiZzy,RT mention hightaec: TAEC IS SUPPOSEDLY ON HIATUS!!!!!!!!!!!!!,Mon Feb 05 10:27:04 +0000 2018
vdnc1114,RT mention hightaec: Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the ICT are sp<e2><80><a6>,Mon Feb 05 10:26:59 +0000 2018
NBC5photog,Traveled to the #PyeongChang mountains today mention NBCDFW mention NBCOlympics #WinterOlympics https.co/hNzJ93fgbu,Mon Feb 05 10:21:39 +0000 2018
oguogu1227,RT mention hightaec: Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the ICT are sp<e2><80><a6>,Mon Feb 05 10:21:10 +0000 2018
siddie_style,RT mention hightaec: Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the ICT are sp<e2><80><a6>,Mon Feb 05 10:19:48 +0000 2018
qashwawhite,RT mention hightaec: TAEC IS SUPPOSEDLY ON HIATUS!!!!!!!!!!!!!,Mon Feb 05 10:17:15 +0000 2018
qashwawhite,RT mention hightaec: Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the ICT are sp<e2><80><a6>,Mon Feb 05 10:16:49 +0000 2018
HappyGirl2427,RT mention hightaec: Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the ICT are sp<e2><80><a6>,Mon Feb 05 10:16:26 +0000 2018
qashwawhite,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 10:15:56 +0000 2018
asyiqinaemah,Hope you're going to be fine #GetWellSoonNamjoon mention BTS_twt,Mon Feb 05 10:14:33 +0000 2018
zigystardust77, mention JeuneGuillou mention thesundaytimes mention hajoseppelt Please !! Have a call with the doctor Gerard Dine . He will elain you<e2><80><a6> https.co/EbBUQd5hLm,Mon Feb 05 10:11:22 +0000 2018
2pm_HoTTest95,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 10:10:36 +0000 2018
0420yes,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 10:06:53 +0000 2018
aiciteruyo,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 10:06:26 +0000 2018
najwaeffendy27,RT mention hightaec: Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the ICT are sp<e2><80><a6>,Mon Feb 05 10:05:41 +0000 2018
najwaeffendy27,RT mention hightaec: TAEC IS SUPPOSEDLY ON HIATUS!!!!!!!!!!!!!,Mon Feb 05 10:04:58 +0000 2018
najwaeffendy27,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 10:04:24 +0000 2018
hightaec,Imagine Taecyeon as your museum curator speaking in English.....I<e2><80><99>ll die. The people he<e2><80><99>ll be touring around the<e2><80><a6> https.co/gGkLHLhzMB,Mon Feb 05 10:02:30 +0000 2018
hightaec, mention siddie_style He doesn<e2><80><99>t want to be missed,Mon Feb 05 10:00:24 +0000 2018
taecbae88,RT mention hightaec: TAEC IS SUPPOSEDLY ON HIATUS!!!!!!!!!!!!!,Mon Feb 05 09:59:55 +0000 2018
lyrangm,RT mention hightaec: TAEC IS SUPPOSEDLY ON HIATUS!!!!!!!!!!!!!,Mon Feb 05 09:59:09 +0000 2018
hightaec, mention siddie_style I love an involved man,Mon Feb 05 09:58:35 +0000 2018
hightaec,TAEC IS SUPPOSEDLY ON HIATUS!!!!!!!!!!!!!,Mon Feb 05 09:55:51 +0000 2018
siddie_style,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:53:52 +0000 2018
iisle2jh,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:53:18 +0000 2018
DevilRose81,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:49:32 +0000 2018
ason_tran,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:48:58 +0000 2018
NPRmelissablock,"Meet accidental #Olympian Laura Gomez, long track speed skater from Colombia! With Russians banned for doping, s<e2><80><a6> https.co/jEDoDW3VJo",Mon Feb 05 09:47:58 +0000 2018
Evylin814,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:44:01 +0000 2018
sesami_sabure,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:42:20 +0000 2018
CarlosWTHR, mention BenHill_WTHR It... looks... awesome! #OldSchoolStarWars,Mon Feb 05 09:40:47 +0000 2018
riniund,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:40:01 +0000 2018
CarlosWTHR,World... wide!!! https.co/yNhORhQmTa,Mon Feb 05 09:39:20 +0000 2018
eevening8,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:37:08 +0000 2018
reedNews3LV,So right there with you brother https.co/DmEFnUHlB1,Mon Feb 05 09:36:31 +0000 2018
Angssii26,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:36:03 +0000 2018
ppowderr,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:35:39 +0000 2018
oexseungwan,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:33:03 +0000 2018
rosierosarose,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:32:40 +0000 2018
in2mymind,RT mention hightaec: The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and Soompi trans<e2><80><a6>,Mon Feb 05 09:32:40 +0000 2018
hightaec,The Naver article said that 170 soldiers from the 9th division will be participating in the Olympic ceremony and So<e2><80><a6> https.co/10EDi9xGzQ,Mon Feb 05 09:31:54 +0000 2018
CarlosWTHR,We<e2><80><99>re watching #WTHRSunrise in South Korea! mention BenHill_WTHR &amp; #JuliaMoffitt are worldwide! #UpAllNight mention WTHRcom https.co/iiCHJEHKI6,Mon Feb 05 09:31:20 +0000 2018
KellyVSki,"A calm energy currently fills these spaces, but you can sense it...the Games are<e2><80><a6> https.co/y08NAVgJyD",Mon Feb 05 09:26:06 +0000 2018
hightaec, mention khunbbytaeng There<e2><80><99>s only 1 artist performing every night after the medal ceremonies.,Mon Feb 05 09:25:17 +0000 2018
CarlosWTHR,We are #UpAllNight with #WTHRSunrise... from South Korea! And we have robotic fish!! They swim underwater!!!!<e2><80><a6> https.co/evEzABSL3E,Mon Feb 05 09:18:10 +0000 2018
stefanorizzato,"Olympics #2 #pyeongchang2018 mention Gangwon-do, South Korea https.co/r7Q9brfS7K",Mon Feb 05 09:16:46 +0000 2018
usacurl, mention TeamGB mention Team_Muirhead mention Team_Smith13 mention BritishCurling See you soon! Safe travels!,Mon Feb 05 09:13:54 +0000 2018
NPRmelissablock,"That<e2><80><99>s the normally taboo North Korean flag , flying high at the #Olympic athletes<e2><80><99> village. Ordinarily, displayi<e2><80><a6> https.co/LzqCgL41",Mon Feb 05 09:08:40 +0000 2018
Darth_Mahle,When at the olympics.. drink Olympic water. #water #olympics2018 #pyeongchang2018 mention PyeongChang https.co/MbTBNM17qM,Mon Feb 05 09:08:11 +0000 2018
musgraveandrew,Made it onto the BBC! Highlights include me falling flat on my face rollersking &amp; trying to elain not having any<e2><80><a6> https.co/2h5lXMviuV,Mon Feb 05 09:07:24 +0000 2018
usacurl," mention jeffstoughton mention LKLawes mention curling_coach mention CurlingCanada mention kylepaquette mention TeamCanada mention johnnymocurler Welcome, and good #curling",Mon Feb 05 09:07:15 +0000 2018
